2,-0.4685695860780002,1.5659005921019997,-12.026996530035753,0.9863214661410424,0.98052030463141,2.9618230892405144,-0.5515730064436034,-2.0163100851753,2.6330164629453607,3.8285555608979527,7.871821776734162,15.413527785522497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,11.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,3.42047312711775,0.20652635916000003,-9.116610269643001,2.6841469921921615,2.1620392987372754,5.389175069721062,0.6997166230149066,0.8536668730924489,0.12049820944019961,2.471611152790145,1.7869014817422118,0.5846850441991731,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,3.0,0.0,1.0,7.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,4.240049980063501,-0.14872142711250003,-11.448714535244997,1.9620089805728111,1.0602580815760692,3.1269401054414634,1.2687587131845839,2.5308640385741827,2.343340210584182,3.684826771613439,8.785465752313188,8.043468854220176,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2.3822669270835,0.69141433284,-9.04916652773625,2.239506737956206,2.7306672089313824,7.5194368743633015,0.023493764672599976,0.11168592986875518,0.540719878406298,-0.006183210100365599,-1.0769989740831603,-0.8099250057658001,0.0,0.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1.7694250785090002,0.42708304163250005,-9.034117097724002,2.520821930398525,1.8199261459144636,5.283902618320841,-0.6100114541009037,-0.053655161692148894,1.124214695108781,1.1726924100538696,1.2242674201874513,0.4787923996922956,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,-2.5507145226757504,-0.22525829910000006,-9.158643892282502,2.8841854777423404,1.9478722176677847,2.3105551759997214,0.857397289538833,1.0654855917434158,0.22810344328007298,4.272959059544852,2.5688748341969285,4.541268457275167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,10.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2.35111507710975,1.5831816825825,-10.2525635424195,3.5881756253385633,2.8006088024361606,8.649120409457296,-0.04539305634134952,-0.19784499168180988,0.6524315775671952,0.0022834995801073177,-0.9078819091090904,-0.9241863050265153,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,5.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1.8600486420689997,1.0595700165600004,-9.568093170010501,1.6672934823856744,2.436265093856895,7.246803099719114,-0.010797992203063912,0.034374674622703556,0.45639966365528584,-0.4608224552645721,-0.5261889751197519,-0.6758334986209009,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.9590832023579997,1.6548415895879998,-10.543624196543997,2.351170528231338,1.341374921849359,2.60553891979522,-1.2366930563688778,0.8363597567561533,0.9615402195645248,6.879117971074452,1.9959978998447143,2.804545445785699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,18.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,-0.20524122365400016,3.8891472537060006,-11.36531929434075,3.521209368110646,5.602874465866478,9.34977590132601,-0.49230113090210337,-0.4371402095377988,0.9760278197571429,0.4606026590556609,0.08975678917971441,-0.4194586662866593,0.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0,13.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
